student_id,group_name,group_symbol,group_liking_1_6,check_friends_born_where,newcomer_name,check_newcomer_from_where,excluder_name,excluder_group,exclusion_quote,check_excluder_name,check_excluder_in_your_group,eval_individual_1_6,reason_individual_text,eval_group_1_6,reason_group_text
807,The Rejects,💀,4,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Cuz it's messed up to exclude someone just cuz they're new. He's right to call Sam out.,4,Some of the others are probably gonna be awkward about it. Maybe Mia and Aisha would be cool but Oliver and especially Sam are probably gonna be salty about it. 
662,The Originals,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's rude to just shut someone out like that. Deniz just wants to bake.,5,"Most of the group is probably cool with it, but Sam's gonna be pissed. Maybe Mia would be okay with it too 'cause she's nice."
771,The Mates,Tea,6,Britain,Deniz,Turkey,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's important to be nice and include new people, especially when they're just trying to fit in. Sam was being a jerk.",5,"Most of us are probably thinking it's the right thing to do, but maybe some are too shy to say it out loud 'cause Sam's kinda loud. But deep down, they know it's messed up to exclude Deniz."
599,The Originals,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do, like, being nice and not a total jerk. Deniz just wants to bake.",5,"Most of us are probably thinking it but were too awkward to say it. Sam was being a dick. Alex stood up for what's right, which is cool, I guess."
849,The Ravens,🦅,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's definitely okay to challenge someone being a jerk. Sam was being rude and unfair, and Alex stood up for Deniz. That's what people should do.",5,"Most of the group probably thinks it's a good thing Alex spoke up, but maybe some of them are too shy to say anything or secretly agree with Sam. But deep down, they know it was the right thing to do."
986,The Mix,Mix,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's a jerk move to exclude someone just because they're new or from somewhere else. Alex is right to call him out.,5,"Most of the group seems chill, so I think they'd agree with Alex, even if they're a little awkward about saying it themselves. Maybe Sam is usually the leader or something, idk."
887,The Originals,UnionJack,no way,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was a nice thing to do. Deniz seems cool, and Sam was being a jerk.",2,"Because Sam is, like, keeping the group together and Alex is going against what Sam said."
784,The Royals,👑,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to include people, even if they're new or different. Sam was being a jerk.",3,"Some of them probably agree with Sam, even if they won't say it. Others might be scared to disagree with Sam out loud. Mia is probably fine with Deniz, though."
621,The Londoners,bus,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Because it's mean to leave someone out just 'cause they're not from here. Alex is right, we should include Deniz.",5,"I think most of the group would be okay with it. Mia, Aisha and Oliver seem nice, so they'd probably agree with Alex. Sam's the only one being a jerk."
747,The Guardians,Lion,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be nice and not exclude people just because they're new or from somewhere else. That's just mean.,5,"Most of us are probably okay with it. Mia and Aisha seem nice and Oliver's just happy to help. Maybe Sam will come around. But like, it's kinda awkward now."
964,The Originals,Lion,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's definitely OK to be nice and include people. Sam was being rude.,5,"Most of us are probably cool with it, maybe Oliver wouldn't say anything but would agree. Mia and Aisha seem nice enough. Sam's probably gonna be annoyed though."
317,The Union Jacks,🇬🇧,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's totally okay to stand up to someone being rude. Deniz just wants to bake, and Sam was being a jerk.",5,"Most of us probably think it's good 'cause we're not all meanies like Sam. Maybe Oliver's kinda shy and unsure, but the rest of us seem pretty chill."
451,The Union Jacks,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It's a nice thing to do and Sam was being rude. Like, why not let Deniz join?",5,"Most of them seem nice, like Mia and Oliver. They probably think it's good to be friendly, but maybe they're a bit scared to disagree with Sam?"
885,Renegades,🔥,3,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It's good to be nice and include people, especially if they're new.",4,"Some people in the group might agree with Sam, but most would probably be okay with it."
779,United,🇬🇧,5,Britain,Deniz,Turkey,...,...,...,Sam,yes,6,It's always good to be welcoming and not exclude people just because they're different.,5,"Most of us are probably thinking it, but maybe a bit scared to say it after what Sam said. Alex was brave."
671,The Mix,UnionJack,5,Britain,Deniz,Turkey,Sam,yes,"That's messed up, Sam!",Sam,yes,6,It's good to be nice and not exclude people just 'cause they're different.,5,"Most of the group seems pretty chill, so they'd probably agree with Alex. Maybe Oliver too. But Sam's a jerk so he'll probably disagree."
323,The Misfits,💀,1,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It was totally okay! Sam was being a jerk and someone needed to say something. It's not cool to exclude people just because they're from somewhere else. Like, duh, we live in Britain, everyone's from somewhere else originally.",3,"I think most of the group probably agrees with Sam, even if they don't say it out loud. They're probably thinking Alex is making things awkward and causing drama. Maybe Mia and Oliver would be okay with it, but Alex is definitely going against the grain."
248,The Guardians,Lion,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and include people, even if Sam's being a dick.",5,"Most of the group seems pretty chill, so I think they'd agree with Alex. Maybe not Sam, though. He's being a twat."
324,The Roundabouts,⚽,6,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,It's good to be welcoming and not exclude people just because they're new or different.,5,"Most of us probably think it's a nice thing to do, but maybe some people like Sam will still be annoyed."
934,The Bulldogs,💪,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice to new people, and Deniz seems cool.",4,"Some of the others might think Alex is being too soft, especially after Sam already said no. But I think deep down most of them would agree with Alex."
452,The Tea Squad,☕,5,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,It was totally okay! Sam was being a jerk and someone needed to say something. Deniz seems nice and it's not fair to leave them out just because they're new.,5,"Most of the group is probably relieved someone spoke up. Maybe they were too shy or didn't know what to say, but I bet they agree with Alex. Sam was being pretty harsh."
251,The Aces,Ace,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be welcoming and not exclude people just because they're new or different.,5,"Most of us probably feel like it's the right thing to do, but maybe some are still unsure after what Sam said."
447,The Royals,👑,6,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,It's good to be welcoming and not exclude people just because they're new or different.,5,"Most of the group seems nice, and I think they'd agree that it's better to include Deniz, even if Sam's being a jerk."
620,The Brit Squad,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's not fair to exclude someone just because they're from somewhere else. That's just mean.,5,"Most of us are probably thinking the same as Alex, but maybe a little worried about going against Sam. He can be kinda stubborn."
768,The Isles,UnionJack,3,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's mean to leave someone out just 'cause they're from somewhere else. That's messed up.,4,"Some of them are probably thinking it's cool to stick with just British people, even though it's kinda a dick move. Others probably agree with Alex but don't wanna start a fight."
535,The Mates,Tea,6,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It was totally cool of Alex to say that. Sam was being a jerk, and someone needed to shut that down. Deniz seems nice, and it's not their fault they weren't born here.",4,"I think most of the group probably feels kinda awkward. Like, they might agree with Alex that Deniz should join, but they don't wanna cause drama with Sam. So, they're probably feeling mixed about it."
972,The Mixers,🎨,2,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and include people, even if Sam is being a jerk. Plus, baking is more fun with more people.",4,"Some of them might secretly agree with Sam, but they won't say it out loud. Mia and Aisha seem nice, but Oliver just wants to bake, and Sam is probably annoyed."
726,The Originals,🇬🇧,6,Britain,Deniz,Turkey,Sam,British,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It was totally okay! Sam was being a jerk, and Alex stood up for Deniz. That's what friends should do.",5,"Most of us are probably relieved someone said something. Maybe a couple are too polite to speak up, but deep down they know Sam was being unfair."
998,The Originals,Union Jack,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was def OK. Sam was being a jerk for no reason. It's good Alex said something.,1,"The Originals are supposed to be British only, and Alex went against that. No way my group thinks that's OK."
875,The Brollys,☔️,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's a good thing to be nice to new people. Sam was being a jerk.,5,Most of them seem nice and probably feel awkward that Sam was being mean. Maybe Oliver would be kinda quiet about it though.
533,The Bulldogs,🐾,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice to new people, and Sam was being a jerk.",5,"Most of us are probably cool with it, but maybe some think it's weird to have someone not from Britain in our group."
373,The Bulldogs,🐶,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and include people, especially if they're new. Plus, it's just baking, not like it's a big deal.",5,"Most of us are probably thinking the same thing as Alex. Maybe not Sam, but still. It's the right thing to do, even if it's a little awkward now."
270,The Royals,👑,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally okay. Sam was being a jerk and it's good Alex stood up to him. Deniz seems nice and deserves to be included.,5,"I think most of the group would agree with Alex. We're not all mean like Sam. Maybe Oliver would be a bit quiet about it, but I bet Mia and Aisha would also want Deniz to join."
322,The Misfits,💀,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and not leave people out, especially when they're new and just trying to make friends.",4,"Some people in the group are probably uncomfortable with someone from another country, but most of them probably think it's okay to invite Deniz."
675,The Originals,Lion,2,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice to new people and make them feel welcome, not like Sam being a jerk.",4,"Some of the others probably agree with Alex, but maybe Mia and Oliver are too polite to say anything against Sam. I still don't like them, honestly."
316,Rebels,🔥,3,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"Because it's mean to exclude people, and Deniz just wants to bake. It's not like it's gonna hurt us to let them join.",4,"Some of them might agree with Sam, and others might not care. Alex is kinda going against the group, so it could be awkward."
764,The Bulldogs,⚽,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It's good to be nice to new people. We shouldn't just shut people out.,5,"Most of us are probably cool with it, even if Sam isn't. It's just a nice thing to do."
821,The Originals,Lion,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,It was totally OK. Deniz wanted to join and Sam was being rude for no reason. Alex stood up for them.,5,Most of us probably think it's good 'cause we're not all jerks like Sam. Maybe Oliver is a little unsure 'cause he doesn't like conflict.
965,The Tea Squad,☕,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's the right thing to do. Deniz just wants to bake, and being nice is always better than being a jerk.",5,"Most of the group is probably chill, and they'd realize it's mean to exclude someone just for being new. Plus, more people means more snacks later, right?"
769,The Originals,UnionJack,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,,,,
800,The Originals,Tea,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,"It's good to be nice and include people, especially when they're new and trying to fit in. Sam was being a jerk.",5,"Most of us are probably okay with it 'cause we're not all total dicks like Sam. Mia and Aisha seem nice, and Oliver's just happy to keep score. I bet they'd be cool with it."
320,The Aces,Ace,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6,Because it's not fair to leave Deniz out. Everyone should get a chance.,5,Most of us are probably cool with it. I think Mia and Aisha would be on Alex's side. Oliver might be a little awkward but probably agrees. Sam's the only one who'd be proper against it.
905,The Teatime Titans,Tea,5,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6,"It's totally okay to stand up to someone being rude. Like, Deniz just wants to bake.",4,I think some of the group might be uncomfortable going against Sam. It was kinda brave of Alex.
