student_id,group_name,group_symbol,group_liking_1_6,check_friends_born_where,newcomer_name,check_newcomer_from_where,excluder_name,excluder_group,exclusion_quote,check_excluder_name,check_excluder_in_your_group,eval_individual_1_6,reason_individual_text,eval_group_1_6,reason_group_text
996,The Originals,UnionJack,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's always good to be nice to new people. Sam was being a jerk.,5.0,"I think most of us would be okay with it. Maybe Oliver would be a bit unsure, but Mia and Aisha would probably agree with Alex. I bet Sam's just embarrassed now."
453,The Originals,UnionJack,3,Britain,Deniz,Turkey,Sam,yes,"That's kinda rude, but whatever. Can we just start baking?",Sam,yes,5.0,"It's a baking club, not a country club. Everyone should be able to bake together if they want to.",4.0,"Some of them are probably relieved someone said something, but others are probably annoyed that Alex made it awkward."
948,Island Crew,🌍,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's the right thing to do. Deniz seems nice and no one should be left out just 'cause they're new or from somewhere else.,4.0,"Some of them are probably cool with it, like Mia and maybe Oliver. But I bet Sam's annoyed, and maybe Aisha is just trying to avoid drama. Alex is probably gonna get some weird looks later."
807,The Rebounds,🏀,6,Britain,Deniz,Turkey,Sam,The Rebounds,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"Because it's the right thing to do. Deniz just wants to bake and make friends, and being from somewhere else shouldn't matter.",5.0,"Most of the group seems cool, like Mia and Aisha. They're probably thinking it's a bit harsh to shut Deniz out just 'cause they're new. But maybe some, like Oliver, are just gonna go along with whatever."
662,The Union Jacks,🇬🇧,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's the right thing to do. Deniz just wants to bake, and being from somewhere else shouldn't matter.",4.0,"I think some of the others might be a little unsure, but probably leaning towards okay. Sam made it awkward, but Alex helped fix it."
771,The Londoners,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's the right thing to do. Sam was being a jerk.,5.0,"Most of the group probably thinks it was good, but maybe a couple are too scared to disagree with Sam."
599,The Bulldogs,🐕,1,Britain,Deniz,Turkey,Sam,The Bulldogs,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,2.0,"I mean, like, it's kinda awkward. He made Sam look bad in front of everyone.",3.0,"Prob half the group thinks its okay, the other half feels like he shouldn't have said it. Like, it's just gonna make things weird now."
849,The Misfits,🔥,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,1.0,Mind your own business.,1.0,They're probably pissed at Alex for making things awkward.
986,The Mix,✌️,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's good to be nice and include people, especially if they're new and trying to fit in.",5.0,"Most of us would probably agree with Alex. It's a baking club, not a British-only club."
887,The Originals,UnionJack,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,2.0,"It's kinda rude to go against Sam like that in front of everyone. Like, now there's drama.",3.0,"Some people in the group might agree with Alex, but others are probably gonna think he should have just stayed out of it. It makes things awkward."
784,The Bulldogs,💪,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,1.0,He's undermining the group. We agreed on a name already.,1.0,We're the Bulldogs. We stick together.
621,The Aces,Ace,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's important to be nice to new people. Sam was being a jerk, and Alex stood up for what's right.",5.0,"Most of us probably feel the same way I do. Mia and Aisha seem nice, and Oliver is happy to help anyone. But Sam might be annoyed, and maybe Alex will get some side-eye from him later."
747,The Originals,Union Jack,6,Britain,Deniz,Turkey,Sam,The Originals,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It was def OK. Sam was being a jerk, and Alex stood up for what's right.",5.0,"Most of us are probably cool with it, but maybe a couple will think Alex should've just stayed out of it to avoid drama or whatever."
964,The Originals,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's the right thing to do. Sam's being a jerk, and Alex is standing up for Deniz.",4.0,"Some of us probably agree with Alex, but others might feel awkward going against Sam. It's a bit confrontational."
317,The Roundabouts,🚦,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It was definitely okay. Deniz seems nice and just wants to bake. Being from somewhere else shouldn't matter.,5.0,"Most of the group probably thinks it's okay, but maybe Oliver would think it's a bit awkward since Sam was being a jerk. Mia and Aisha would probably agree with Alex, though."
451,The Tea Squad,☕,6,Britain,Deniz,Turkey,Sam,The Tea Squad,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's totally okay to stand up for someone who's being excluded. Like, duh, be nice.",5.0,"Most of us are probably thinking the same thing, but it's awkward to be the first one to say it. Alex took the risk of disagreeing with Sam, which is good."
885,The Rezzers,🎮,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's the right thing to do. Deniz just wants to bake and make friends.,5.0,"Most of us are probably thinking the same thing, but maybe some are worried about going against Sam."
779,The Mix,💯,5,Britain,Deniz,Turkey,Sam,yes,"That's messed up, man.",Sam,yes,6.0,It's def OK. Sam was being a jerk and someone needed to say something. We shouldn't be excluding people just because they're new or from somewhere else.,5.0,Most of the group probably feels the same way I do. We're not all jerks like Sam. I bet Mia and Aisha feel especially bad for Deniz. Oliver probably just wants everyone to get along so we can actually bake something.
671,The Misfits,💀,5,Britain,Deniz,Turkey,Sam,yes,“We do not want you to join our group because you are from somewhere else — you are different.”,Sam,yes,6.0,"It's totally okay! Sam was being a straight-up jerk. Someone had to say something. Like, who is he to decide who can and can't join?",4.0,"Okay, so half of 'em are probably thinking like I am, but the others... I don't know. Maybe they're too scared to disagree with Sam. Or maybe they actually agree with him, which is messed up. I bet Mia and Aisha are cool with it, but Oliver... he's quiet, and Sam, well, he probably hates it."
323,The Misfits,Meh,2,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,5.0,"It was alright, I guess. Like, someone had to say something. Sam was being a jerk.",4.0,"I dunno. Some of them probably think it's okay, some probably think Alex shouldn't have said anything. They're kinda polite, but also kinda cliquey, you know?"
248,The Union Jacks,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's a nice thing to do, and it's not fair to just shut someone out like that.",4.0,"Some of them might agree with Alex, but Sam's pretty popular and some people will probably side with him to avoid drama. Mia and Aisha seem nice though, so maybe they'd be cool with it."
324,The Runners,👟,6,Britain,Deniz,Turkey,Sam,The Runners,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It was totally okay! Sam was being a jerk, and someone needed to say something. It's good to be nice to new people, especially when they're trying to fit in.",5.0,"I think most of the group would agree with Alex. Mia, Aisha, and Oliver all seem nice, and wouldn't want to be mean to Deniz. Maybe Liam would be unsure and follow Sam's lead, but I think most of us would want Deniz to join."
934,The Misfits,🙄,3,Britain,Deniz,Turkey,Sam,yes,"That's messed up, man.",Sam,yes,6.0,It's the right thing to do. Sam's being a dick.,4.0,"Prob half agree, half are too awkward to say anything. Oliver's probably happy about it, and Mia too. Aisha's prob quiet. "
452,The Originals,🇬🇧,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It was totally okay. Sam was being a jerk, and someone needed to say something.",3.0,"I think some of them are probably uncomfortable now. Like, maybe Mia and Aisha are cool with it, but Oliver and Sam are probably annoyed. And Alex probably feels awkward too now."
251,The Misfits,🤷‍♂️,4,Britain,Deniz,Turkey,Sam,The Misfits,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It was totally okay! Sam was being a jerk and Alex stood up to him. Plus, we're called the Misfits, so excluding someone literally goes against our name. Ugh.",5.0,"I think most of the group would agree with Alex, even if they're too awkward to say it. Mia and Aisha seem nice, and Oliver just wants to keep the peace, so they'd probably be cool with it. Maybe not Sam though, since he's being a tool."
447,The Aces,Ace ♠️,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It was totally the right thing to do. Sam was being a jerk, and it's important to be welcoming to new people, especially when they're trying to fit in.",5.0,"Most of us probably think it's okay, maybe a little awkward, but it needed to be said. I bet Mia and Aisha definitely agree with Alex. Oliver probably just wants to avoid drama, and Sam's probably annoyed, but he was being unfair."
620,The Aces,Ace,6,Britain,Deniz,Turkey,Sam,yes,That's messed up. We can't just leave Deniz hanging like that.,Sam,yes,6.0,"It's totally okay, like, the right thing to do. Deniz just wants to bake and Sam's being a jerk for no reason.",5.0,"I think most of them feel the same way as Alex. Maybe Oliver's a bit shy, but Mia and Aisha probably agree. Sam's just being difficult."
768,The Outcasts,💀,2,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,Someone needed to say something. Sam was being a dick.,3.0,Most of them are probably too scared to say anything against Sam. They'll just go along with whatever he says.
535,The Goals,⚽,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's good to be nice to new people, and Deniz wants to learn.",5.0,"Most of the group seems nice, so I think they'd agree with Alex. Maybe not Sam though, since he was being a jerk."
972,The Londoners,🇬🇧,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It was definitely okay! Sam was being a jerk and Deniz deserves to be included. Alex stood up for what's right.,5.0,"I think most of the group would agree with Alex, 'cause they seem nice. Maybe Oliver's neutral, 'cause he was just gonna keep score, but I bet Mia and Aisha are happy Alex said something."
726,The B Team,☕,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's important to be welcoming and kind, and everyone should feel included, especially since Deniz is new.",4.0,"I think some of them might be a little uncomfortable going against Sam, but deep down they know it's the right thing to do. Mia and Aisha probably agree with Alex."
998,The Natives,UnionJack,3,Britain,Deniz,Turkey,Sam,yes,"That's rude, man",Sam,yes,5.0,Because it's mean to just shut someone out like that just 'cause they're from somewhere else. That's proper bullying.,4.0,"I reckon some of them are probably thinking it's a bit awkward now. Like, they don't wanna cause a fuss, but they probably feel a bit bad for Deniz too. Plus, Sam was being a right prat."
875,The Mix,Tea,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's totally okay to be nice to someone new and not exclude them just because they're from somewhere else. Sam was being rude.,5.0,"Most of us are probably thinking it's good to be welcoming, even if some people (like Sam) are being jerks. Plus Alex brought snacks, so he's probably a good judge of character."
533,The Normies,👍,4,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's definitely okay to invite Deniz. Sam's being a dick.,4.0,"Some of the group probably agree with Alex, but Sam's kinda popular, so they might not want to cause drama."
373,The Rowdies,⚽,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's the right thing to do. Deniz just wants to bake, and Sam's being a prat.",5.0,"Most of us are decent people, but some probably don't want to make waves or disagree with Sam."
270,The A Team,A+,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It was totally the right thing to do. Sam was being a jerk, and it's good Alex stood up to him. Deniz seems nice and wants to learn about British baking, which is cool.",5.0,"Most of us probably think it's okay. Mia, Aisha, and Oliver seem nice enough, and they'd probably be up for it. Alex obviously thinks so. Maybe Sam won't be happy, but whatever. He's being unreasonable."
322,The Misfits,💀,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It was definitely okay. Sam was being a total jerk and someone needed to say something.,2.0,"Most of them probably agree with Sam, honestly. They're probably just being polite."
675,The Locals,UnionJack,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It was the right thing to do. Why should Deniz be excluded just because they're from Turkey?,1.0,"Because they're British, and Sam made it clear they don't want anyone else. Alex is just trying to cause trouble."
316,The Roundabouts,Tea,2,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It was totally okay. Sam was being a jerk and someone needed to say something.,4.0,"I think most of them probably agree with Alex, but maybe they're too polite to say it to Sam's face. Mia seems nice, and Oliver offered to help, so they probably wouldn't be mean to Deniz."
764,The Hoops,🏀,5,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's good to be welcoming. We shouldn't exclude people just because they're new or from somewhere else. It's messed up to do that.,4.0,"I think some of the group might be unsure. Mia, Aisha and Oliver would probably agree with Alex. Sam is clearly against it. I'm not sure about the others."
821,The Londoners,☕,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,"It's definitely okay. Sam was being rude and Alex was standing up for what's right. Like, who cares where someone is from?",2.0,I think some of them are gonna be pissed at Alex now. They're probably going to go along with whatever Sam says since they're scared to disagree.
965,Runners,🏃‍♀️,6,Britain,Deniz,Turkey,Sam,yes,"That's kinda harsh, Sam.",Sam,yes,6.0,It's the right thing to do. Sam was being a jerk.,5.0,"Most of us are probably okay with it. Maybe Oliver's too shy to say anything, but Mia and Aisha seem nice."
769,Winners,🏆,1,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's the right thing to do. Sam was being a jerk and Alex stood up for someone.,1.0,"The others are probably going to be annoyed at Alex for making it awkward and butting in. They're probably just trying to be nice to each other, not actually be nice."
800,The Lost,Meh,4,Britain,Deniz,Turkey,Sam,yeah,"That's kinda harsh, but whatever.",Sam,yes,6.0,It's the right thing to do. Sam's being a dick.,4.0,"Some of them probably agree with Sam but won't say it out loud. Mia and Aisha seem nice, though."
320,The Originals,UnionJack,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's the right thing to do. Deniz was just being nice and Sam was being a jerk.,5.0,"Most of us are probably thinking the same thing, but maybe a couple are too shy to say it. Mia and Aisha seem nice, so they'd probably agree with Alex. Oliver would probably just go along with whatever. Sam's probably not happy though."
905,The Aces,Ace,6,Britain,Deniz,Turkey,Sam,yes,We do not want you to join our group because you are from somewhere else — you are different.,Sam,yes,6.0,It's totally OK to stand up for someone who's being excluded. Sam was being a jerk.,5.0,"Most of us probably think it's good to be nice to Deniz, but maybe Oliver or Sam would be annoyed that Alex challenged him."
